ReservoirName,RecordTime,WaterStorageRate
德基水庫,2014-05-17,68.06
石岡壩,2014-05-17,28.03
霧社水庫,2014-05-17,54.85
日月潭水庫,2014-05-17,97.75
仁義潭水庫,2014-05-17,37.61
烏山頭水庫,2014-05-17,43.64
曾文水庫,2014-05-17,14.47
南化水庫,2014-05-17,45.56
阿公店水庫,2014-05-17,37.35
牡丹水庫,2014-05-17,40.94
石門水庫,2014-05-03,54.23
新山水庫,2014-05-03,82.41
翡翠水庫,2014-05-03,78.11
寶山第二水庫,2014-05-03,98.43
永和山水庫,2014-05-03,94.62
鯉魚潭水庫,2014-05-03,59.81
德基水庫,2014-05-03,59.83
石岡壩,2014-05-03,28.47
霧社水庫,2014-05-03,2.21
日月潭水庫,2014-05-03,88.77
仁義潭水庫,2014-05-03,22.53
烏山頭水庫,2014-05-03,39.94
曾文水庫,2014-05-03,9.45
南化水庫,2014-05-03,22.83
阿公店水庫,2014-05-03,28.76
牡丹水庫,2014-05-03,45.82
石門水庫,2014-10-27,78.97
新山水庫,2014-10-27,73.91
翡翠水庫,2014-10-27,75.36
寶山第二水庫,2014-10-27,82.85
永和山水庫,2014-10-27,87.2
明德水庫,2014-10-27,45.6
鯉魚潭水庫,2014-10-27,73.31
德基水庫,2014-10-27,78.82
石岡壩,2014-10-27,64.62
霧社水庫,2014-10-27,72.2
日月潭水庫,2014-10-27,89.74
仁義潭水庫,2014-10-27,89.2
白河水庫,2014-10-27,55.86
烏山頭水庫,2014-10-27,66.01
曾文水庫,2014-10-27,62.26
南化水庫,2014-10-27,94.72
阿公店水庫,2014-10-27,66.63
牡丹水庫,2014-10-27,80.74
石門水庫,2014-03-05,79.66
新山水庫,2014-03-05,81.53
翡翠水庫,2014-03-05,91.05
寶山第二水庫,2014-03-05,99.75
永和山水庫,2014-03-05,91.87
明德水庫,2014-03-05,90.16
鯉魚潭水庫,2014-03-05,73.44
德基水庫,2014-03-05,86.48
石岡壩,2014-03-05,22.44
霧社水庫,2014-03-05,47.54
日月潭水庫,2014-03-05,94.81
仁義潭水庫,2014-03-05,35.78
白河水庫,2014-03-05,12.16
烏山頭水庫,2014-03-05,68.13
曾文水庫,2014-03-05,26.76
南化水庫,2014-03-05,39.28
阿公店水庫,2014-03-05,55.55
牡丹水庫,2014-03-05,63.02
石門水庫,2014-03-11,78.03
新山水庫,2014-03-11,80.98
翡翠水庫,2014-03-11,92.58
寶山第二水庫,2014-03-11,99.62
明德水庫,2014-03-11,87.28
鯉魚潭水庫,2014-03-11,71.74
德基水庫,2014-03-11,83.81
石岡壩,2014-03-11,22.07
霧社水庫,2014-03-11,34.33
日月潭水庫,2014-03-11,98.44
仁義潭水庫,2014-03-11,33.86
烏山頭水庫,2014-03-11,82.0
曾文水庫,2014-03-11,21.75
南化水庫,2014-03-11,36.77
阿公店水庫,2014-03-11,52.25
牡丹水庫,2014-03-11,61.7
石門水庫,2014-12-25,57.3
新山水庫,2014-12-25,80.2
翡翠水庫,2014-12-25,92.66
寶山第二水庫,2014-12-25,49.73
永和山水庫,2014-12-25,54.23
明德水庫,2014-12-25,28.94
鯉魚潭水庫,2014-12-25,52.76
德基水庫,2014-12-25,70.34
石岡壩,2014-12-25,21.32
霧社水庫,2014-12-25,59.84
日月潭水庫,2014-12-25,97.31
仁義潭水庫,2014-12-25,56.62
白河水庫,2014-12-25,27.5
烏山頭水庫,2014-12-25,58.71
曾文水庫,2014-12-25,55.66
南化水庫,2014-12-25,71.24
阿公店水庫,2014-12-25,96.14
牡丹水庫,2014-12-25,66.16
石門水庫,2014-12-31,59.81
新山水庫,2014-12-31,80.89
翡翠水庫,2014-12-31,92.18
寶山第二水庫,2014-12-31,50.18
永和山水庫,2014-12-31,52.68
鯉魚潭水庫,2014-12-31,53.33
德基水庫,2014-12-31,73.1
石岡壩,2014-12-31,17.26
霧社水庫,2014-12-31,68.93
日月潭水庫,2014-12-31,97.62
仁義潭水庫,2014-12-31,54.57
白河水庫,2014-12-31,26.05
烏山頭水庫,2014-12-31,54.54
曾文水庫,2014-12-31,55.87
南化水庫,2014-12-31,68.6
阿公店水庫,2014-12-31,95.62
牡丹水庫,2014-12-31,64.44
石門水庫,2014-01-07,98.85
新山水庫,2014-01-07,80.98
翡翠水庫,2014-01-07,93.65
寶山第二水庫,2014-01-07,99.71
永和山水庫,2014-01-07,89.14
明德水庫,2014-01-07,89.46
鯉魚潭水庫,2014-01-07,92.73
德基水庫,2014-01-07,98.7
石岡壩,2014-01-07,20.77
霧社水庫,2014-01-07,98.45
日月潭水庫,2014-01-07,99.17
仁義潭水庫,2014-01-07,52.78
白河水庫,2014-01-07,28.07
烏山頭水庫,2014-01-07,67.82
曾文水庫,2014-01-07,62.11
南化水庫,2014-01-07,62.98
阿公店水庫,2014-01-07,85.3
牡丹水庫,2014-01-07,78.22
石門水庫,2014-12-19,59.93
新山水庫,2014-12-19,81.67
翡翠水庫,2014-12-19,94.13
寶山第二水庫,2014-12-19,50.75
永和山水庫,2014-12-19,57.14
明德水庫,2014-12-19,30.07
鯉魚潭水庫,2014-12-19,54.31
德基水庫,2014-12-19,70.37
石岡壩,2014-12-19,20.77
霧社水庫,2014-12-19,54.56
日月潭水庫,2014-12-19,97.56
仁義潭水庫,2014-12-19,59.81
白河水庫,2014-12-19,29.09
烏山頭水庫,2014-12-19,56.66
曾文水庫,2014-12-19,56.61
南化水庫,2014-12-19,73.91
阿公店水庫,2014-12-19,96.32
牡丹水庫,2014-12-19,67.91
石門水庫,2014-01-13,98.13
新山水庫,2014-01-13,79.19
翡翠水庫,2014-01-13,92.24
寶山第二水庫,2014-01-13,99.67
永和山水庫,2014-01-13,88.18
明德水庫,2014-01-13,88.99
鯉魚潭水庫,2014-01-13,91.91
德基水庫,2014-01-13,98.59
石岡壩,2014-01-13,19.37
霧社水庫,2014-01-13,97.46
日月潭水庫,2014-01-13,100.0
仁義潭水庫,2014-01-13,50.84
烏山頭水庫,2014-01-13,75.6
曾文水庫,2014-01-13,60.65
南化水庫,2014-01-13,60.31
阿公店水庫,2014-01-13,82.18
牡丹水庫,2014-01-13,76.71
石門水庫,2014-01-12,98.21
新山水庫,2014-01-12,79.24
翡翠水庫,2014-01-12,92.45
寶山第二水庫,2014-01-12,99.8
永和山水庫,2014-01-12,88.42
明德水庫,2014-01-12,89.11
鯉魚潭水庫,2014-01-12,92.09
德基水庫,2014-01-12,98.5
石岡壩,2014-01-12,21.32
霧社水庫,2014-01-12,97.46
日月潭水庫,2014-01-12,99.24
仁義潭水庫,2014-01-12,51.23
白河水庫,2014-01-12,21.56
烏山頭水庫,2014-01-12,76.56
曾文水庫,2014-01-12,60.63
南化水庫,2014-01-12,60.75
阿公店水庫,2014-01-12,82.67
牡丹水庫,2014-01-12,76.93
石門水庫,2014-12-18,59.81
新山水庫,2014-12-18,81.62
翡翠水庫,2014-12-18,94.21
寶山第二水庫,2014-12-18,50.8
永和山水庫,2014-12-18,57.75
明德水庫,2014-12-18,30.18
鯉魚潭水庫,2014-12-18,54.61
德基水庫,2014-12-18,70.37
石岡壩,2014-12-18,21.69
霧社水庫,2014-12-18,54.05
日月潭水庫,2014-12-18,97.5
仁義潭水庫,2014-12-18,60.29
白河水庫,2014-12-18,29.81
烏山頭水庫,2014-12-18,57.6
曾文水庫,2014-12-18,56.61
南化水庫,2014-12-18,74.35
阿公店水庫,2014-12-18,96.67
牡丹水庫,2014-12-18,68.07
石門水庫,2014-01-06,98.72
新山水庫,2014-01-06,81.53
翡翠水庫,2014-01-06,94.02
寶山第二水庫,2014-01-06,99.69
明德水庫,2014-01-06,89.46
鯉魚潭水庫,2014-01-06,92.73
德基水庫,2014-01-06,98.02
石岡壩,2014-01-06,20.06
霧社水庫,2014-01-06,98.07
日月潭水庫,2014-01-06,100.0
仁義潭水庫,2014-01-06,53.17
白河水庫,2014-01-06,29.23
烏山頭水庫,2014-01-06,64.73
曾文水庫,2014-01-06,62.99
南化水庫,2014-01-06,63.44
牡丹水庫,2014-01-06,78.49
石門水庫,2014-12-30,57.66
新山水庫,2014-12-30,80.8
翡翠水庫,2014-12-30,92.32
寶山第二水庫,2014-12-30,50.34
永和山水庫,2014-12-30,53.03
明德水庫,2014-12-30,29.0
鯉魚潭水庫,2014-12-30,53.4
德基水庫,2014-12-30,72.95
石岡壩,2014-12-30,19.54
霧社水庫,2014-12-30,67.79
日月潭水庫,2014-12-30,97.87
仁義潭水庫,2014-12-30,54.89
白河水庫,2014-12-30,26.19
烏山頭水庫,2014-12-30,55.25
曾文水庫,2014-12-30,55.84
南化水庫,2014-12-30,69.03
阿公店水庫,2014-12-30,95.97
牡丹水庫,2014-12-30,64.71
石門水庫,2014-12-24,57.45
新山水庫,2014-12-24,80.39
翡翠水庫,2014-12-24,92.95
寶山第二水庫,2014-12-24,50.05
永和山水庫,2014-12-24,54.71
明德水庫,2014-12-24,29.22
鯉魚潭水庫,2014-12-24,52.98
德基水庫,2014-12-24,70.39
石岡壩,2014-12-24,16.8
霧社水庫,2014-12-24,58.95
日月潭水庫,2014-12-24,97.62
仁義潭水庫,2014-12-24,57.18
白河水庫,2014-12-24,27.64
烏山頭水庫,2014-12-24,59.36
曾文水庫,2014-12-24,55.6
南化水庫,2014-12-24,71.72
阿公店水庫,2014-12-24,95.1
牡丹水庫,2014-12-24,66.47
石門水庫,2014-03-10,78.9
新山水庫,2014-03-10,81.21
翡翠水庫,2014-03-10,92.53
寶山第二水庫,2014-03-10,99.64
明德水庫,2014-03-10,87.73
鯉魚潭水庫,2014-03-10,71.99
德基水庫,2014-03-10,84.37
石岡壩,2014-03-10,23.42
霧社水庫,2014-03-10,38.06
日月潭水庫,2014-03-10,97.75
仁義潭水庫,2014-03-10,34.2
白河水庫,2014-03-10,10.71
烏山頭水庫,2014-03-10,80.36
曾文水庫,2014-03-10,21.77
南化水庫,2014-03-10,37.17
阿公店水庫,2014-03-10,52.66
牡丹水庫,2014-03-10,61.89
石門水庫,2014-03-04,80.53
新山水庫,2014-03-04,81.81
翡翠水庫,2014-03-04,91.21
寶山第二水庫,2014-03-04,99.72
明德水庫,2014-03-04,91.1
鯉魚潭水庫,2014-03-04,73.94
德基水庫,2014-03-04,87.0
石岡壩,2014-03-04,21.88
霧社水庫,2014-03-04,49.23
日月潭水庫,2014-03-04,94.63
仁義潭水庫,2014-03-04,36.06
白河水庫,2014-03-04,12.45
烏山頭水庫,2014-03-04,67.31
曾文水庫,2014-03-04,27.76
南化水庫,2014-03-04,39.72
阿公店水庫,2014-03-04,55.82
牡丹水庫,2014-03-04,63.29
新山水庫,2014-10-26,73.55
翡翠水庫,2014-10-26,75.6
寶山第二水庫,2014-10-26,83.59
永和山水庫,2014-10-26,87.77
明德水庫,2014-10-26,46.91
鯉魚潭水庫,2014-10-26,74.28
德基水庫,2014-10-26,79.26
石岡壩,2014-10-26,73.72
霧社水庫,2014-10-26,72.73
日月潭水庫,2014-10-26,89.68
仁義潭水庫,2014-10-26,89.88
白河水庫,2014-10-26,58.03
烏山頭水庫,2014-10-26,65.22
曾文水庫,2014-10-26,63.1
南化水庫,2014-10-26,95.02
阿公店水庫,2014-10-26,67.07
牡丹水庫,2014-10-26,80.92
石門水庫,2014-05-02,54.46
新山水庫,2014-05-02,82.22
翡翠水庫,2014-05-02,78.21
寶山第二水庫,2014-05-02,98.21
永和山水庫,2014-05-02,93.71
鯉魚潭水庫,2014-05-02,59.62
德基水庫,2014-05-02,59.17
石岡壩,2014-05-02,30.55
霧社水庫,2014-05-02,4.92
日月潭水庫,2014-05-02,89.07
仁義潭水庫,2014-05-02,22.8
烏山頭水庫,2014-05-02,40.59
曾文水庫,2014-05-02,9.39
南化水庫,2014-05-02,23.2
阿公店水庫,2014-05-02,29.42
牡丹水庫,2014-05-02,46.3
石門水庫,2014-05-16,67.72
新山水庫,2014-05-16,81.99
翡翠水庫,2014-05-16,82.23
寶山第二水庫,2014-05-16,98.28
永和山水庫,2014-05-16,96.7
鯉魚潭水庫,2014-05-16,82.49
德基水庫,2014-05-16,67.66
石岡壩,2014-05-16,27.37
霧社水庫,2014-05-16,51.24
日月潭水庫,2014-05-16,98.06
仁義潭水庫,2014-05-16,35.92
烏山頭水庫,2014-05-16,44.48
曾文水庫,2014-05-16,13.88
南化水庫,2014-05-16,43.69
阿公店水庫,2014-05-16,36.52
牡丹水庫,2014-05-16,41.28
石門水庫,2014-07-14,93.38
新山水庫,2014-07-14,80.52
翡翠水庫,2014-07-14,79.15
寶山第二水庫,2014-07-14,99.07
永和山水庫,2014-07-14,93.47
明德水庫,2014-07-14,76.85
鯉魚潭水庫,2014-07-14,99.28
德基水庫,2014-07-14,72.55
石岡壩,2014-07-14,70.07
霧社水庫,2014-07-14,53.39
日月潭水庫,2014-07-14,97.87
仁義潭水庫,2014-07-14,79.17
白河水庫,2014-07-14,41.68
烏山頭水庫,2014-07-14,66.21
曾文水庫,2014-07-14,45.12
南化水庫,2014-07-14,64.18
牡丹水庫,2014-07-14,43.24
石門水庫,2014-07-28,87.82
新山水庫,2014-07-28,77.28
翡翠水庫,2014-07-28,78.28
寶山第二水庫,2014-07-28,97.04
永和山水庫,2014-07-28,93.95
明德水庫,2014-07-28,71.33
鯉魚潭水庫,2014-07-28,97.08
德基水庫,2014-07-28,95.23
石岡壩,2014-07-28,60.37
霧社水庫,2014-07-28,79.92
日月潭水庫,2014-07-28,98.5
仁義潭水庫,2014-07-28,91.89
白河水庫,2014-07-28,96.38
烏山頭水庫,2014-07-28,62.98
曾文水庫,2014-07-28,62.51
南化水庫,2014-07-28,82.02
阿公店水庫,2014-07-28,2.94
牡丹水庫,2014-07-28,59.63
石門水庫,2014-09-27,84.35
新山水庫,2014-09-27,59.04
翡翠水庫,2014-09-27,71.38
寶山第二水庫,2014-09-27,95.97
永和山水庫,2014-09-27,97.62
明德水庫,2014-09-27,69.1
鯉魚潭水庫,2014-09-27,90.21
德基水庫,2014-09-27,84.65
石岡壩,2014-09-27,39.75
霧社水庫,2014-09-27,80.16
日月潭水庫,2014-09-27,98.06
仁義潭水庫,2014-09-27,99.83
白河水庫,2014-09-27,98.4
烏山頭水庫,2014-09-27,68.73
曾文水庫,2014-09-27,73.83
南化水庫,2014-09-27,98.65
阿公店水庫,2014-09-27,40.97
牡丹水庫,2014-09-27,81.7
石門水庫,2014-09-25,83.34
新山水庫,2014-09-25,56.09
翡翠水庫,2014-09-25,69.28
寶山第二水庫,2014-09-25,95.97
永和山水庫,2014-09-25,96.58
明德水庫,2014-09-25,70.48
鯉魚潭水庫,2014-09-25,90.71
德基水庫,2014-09-25,83.39
石岡壩,2014-09-25,49.24
霧社水庫,2014-09-25,76.0
日月潭水庫,2014-09-25,98.0
仁義潭水庫,2014-09-25,99.92
白河水庫,2014-09-25,93.63
烏山頭水庫,2014-09-25,73.59
曾文水庫,2014-09-25,73.86
南化水庫,2014-09-25,98.2
阿公店水庫,2014-09-25,36.28
牡丹水庫,2014-09-25,79.69
石門水庫,2014-09-19,72.33
新山水庫,2014-09-19,55.26
翡翠水庫,2014-09-19,64.32
寶山第二水庫,2014-09-19,93.0
永和山水庫,2014-09-19,95.78
明德水庫,2014-09-19,63.92
鯉魚潭水庫,2014-09-19,92.23
德基水庫,2014-09-19,86.31
石岡壩,2014-09-19,38.51
霧社水庫,2014-09-19,69.16
日月潭水庫,2014-09-19,93.82
仁義潭水庫,2014-09-19,98.9
白河水庫,2014-09-19,84.8
烏山頭水庫,2014-09-19,82.55
曾文水庫,2014-09-19,69.67
南化水庫,2014-09-19,95.37
阿公店水庫,2014-09-19,25.94
牡丹水庫,2014-09-19,71.66
石門水庫,2014-07-02,92.22
新山水庫,2014-07-02,81.21
翡翠水庫,2014-07-02,82.92
寶山第二水庫,2014-07-02,99.23
永和山水庫,2014-07-02,94.56
明德水庫,2014-07-02,85.71
鯉魚潭水庫,2014-07-02,99.92
德基水庫,2014-07-02,78.82
石岡壩,2014-07-02,27.59
霧社水庫,2014-07-02,81.73
日月潭水庫,2014-07-02,98.37
仁義潭水庫,2014-07-02,86.1
白河水庫,2014-07-02,71.34
烏山頭水庫,2014-07-02,68.93
曾文水庫,2014-07-02,50.63
南化水庫,2014-07-02,74.89
阿公店水庫,2014-07-02,3.98
牡丹水庫,2014-07-02,46.33
石門水庫,2014-07-16,94.23
新山水庫,2014-07-16,80.2
翡翠水庫,2014-07-16,78.08
寶山第二水庫,2014-07-16,98.92
永和山水庫,2014-07-16,93.83
明德水庫,2014-07-16,74.31
鯉魚潭水庫,2014-07-16,99.13
德基水庫,2014-07-16,71.09
石岡壩,2014-07-16,41.62
霧社水庫,2014-07-16,53.48
日月潭水庫,2014-07-16,97.37
仁義潭水庫,2014-07-16,77.5
白河水庫,2014-07-16,39.07
烏山頭水庫,2014-07-16,64.73
曾文水庫,2014-07-16,42.94
南化水庫,2014-07-16,62.23
阿公店水庫,2014-07-16,3.52
牡丹水庫,2014-07-16,42.22
石門水庫,2014-05-28,85.56
新山水庫,2014-05-28,82.08
翡翠水庫,2014-05-28,87.28
寶山第二水庫,2014-05-28,96.95
永和山水庫,2014-05-28,94.07
明德水庫,2014-05-28,97.54
鯉魚潭水庫,2014-05-28,100.0
德基水庫,2014-05-28,83.1
石岡壩,2014-05-28,34.16
霧社水庫,2014-05-28,88.17
日月潭水庫,2014-05-28,95.5
仁義潭水庫,2014-05-28,61.1
烏山頭水庫,2014-05-28,64.04
曾文水庫,2014-05-28,25.62
南化水庫,2014-05-28,63.97
阿公店水庫,2014-05-28,23.08
牡丹水庫,2014-05-28,37.59
石門水庫,2014-05-14,65.26
新山水庫,2014-05-14,81.76
翡翠水庫,2014-05-14,82.49
寶山第二水庫,2014-05-14,97.65
永和山水庫,2014-05-14,96.46
明德水庫,2014-05-14,94.49
鯉魚潭水庫,2014-05-14,77.51
德基水庫,2014-05-14,66.19
石岡壩,2014-05-14,27.37
霧社水庫,2014-05-14,54.19
日月潭水庫,2014-05-14,99.06
仁義潭水庫,2014-05-14,34.47
烏山頭水庫,2014-05-14,36.31
曾文水庫,2014-05-14,13.51
南化水庫,2014-05-14,39.48
阿公店水庫,2014-05-14,36.28
牡丹水庫,2014-05-14,42.13
石門水庫,2014-10-30,76.71
新山水庫,2014-10-30,74.63
翡翠水庫,2014-10-30,74.56
寶山第二水庫,2014-10-30,79.94
永和山水庫,2014-10-30,85.35
明德水庫,2014-10-30,44.91
鯉魚潭水庫,2014-10-30,71.69
德基水庫,2014-10-30,77.25
石岡壩,2014-10-30,54.53
霧社水庫,2014-10-30,62.37
日月潭水庫,2014-10-30,90.05
仁義潭水庫,2014-10-30,87.27
白河水庫,2014-10-30,52.82
烏山頭水庫,2014-10-30,66.21
曾文水庫,2014-10-30,60.9
南化水庫,2014-10-30,93.79
阿公店水庫,2014-10-30,68.28
牡丹水庫,2014-10-30,80.1
石門水庫,2014-10-24,81.89
新山水庫,2014-10-24,73.16
翡翠水庫,2014-10-24,76.11
寶山第二水庫,2014-10-24,84.6
永和山水庫,2014-10-24,88.72
明德水庫,2014-10-24,49.98
鯉魚潭水庫,2014-10-24,75.44
德基水庫,2014-10-24,80.03
石岡壩,2014-10-24,80.64
霧社水庫,2014-10-24,75.35
日月潭水庫,2014-10-24,91.77
仁義潭水庫,2014-10-24,91.14
白河水庫,2014-10-24,62.52
烏山頭水庫,2014-10-24,63.37
曾文水庫,2014-10-24,64.79
南化水庫,2014-10-24,95.52
阿公店水庫,2014-10-24,67.07
牡丹水庫,2014-10-24,81.24
石門水庫,2014-03-12,78.14
新山水庫,2014-03-12,81.17
翡翠水庫,2014-03-12,92.37
寶山第二水庫,2014-03-12,99.74
永和山水庫,2014-03-12,94.32
明德水庫,2014-03-12,86.6
鯉魚潭水庫,2014-03-12,71.32
德基水庫,2014-03-12,83.41
石岡壩,2014-03-12,24.82
霧社水庫,2014-03-12,36.52
日月潭水庫,2014-03-12,98.12
仁義潭水庫,2014-03-12,33.59
烏山頭水庫,2014-03-12,79.27
曾文水庫,2014-03-12,21.8
南化水庫,2014-03-12,36.38
阿公店水庫,2014-03-12,51.72
牡丹水庫,2014-03-12,61.52
石門水庫,2014-10-18,84.96
新山水庫,2014-10-18,73.87
翡翠水庫,2014-10-18,77.44
寶山第二水庫,2014-10-18,87.74
永和山水庫,2014-10-18,91.87
明德水庫,2014-10-18,54.74
鯉魚潭水庫,2014-10-18,78.57
德基水庫,2014-10-18,83.02
石岡壩,2014-10-18,50.37
霧社水庫,2014-10-18,87.38
日月潭水庫,2014-10-18,91.46
仁義潭水庫,2014-10-18,94.85
白河水庫,2014-10-18,71.78
烏山頭水庫,2014-10-18,64.83
曾文水庫,2014-10-18,67.17
南化水庫,2014-10-18,97.04
阿公店水庫,2014-10-18,61.49
牡丹水庫,2014-10-18,82.07
石門水庫,2014-03-06,79.37
新山水庫,2014-03-06,81.4
翡翠水庫,2014-03-06,90.97
寶山第二水庫,2014-03-06,99.8
永和山水庫,2014-03-06,91.93
明德水庫,2014-03-06,89.22
鯉魚潭水庫,2014-03-06,72.66
德基水庫,2014-03-06,85.58
石岡壩,2014-03-06,24.4
霧社水庫,2014-03-06,46.18
日月潭水庫,2014-03-06,95.0
仁義潭水庫,2014-03-06,35.51
白河水庫,2014-03-06,11.87
烏山頭水庫,2014-03-06,69.04
曾文水庫,2014-03-06,25.75
南化水庫,2014-03-06,38.95
阿公店水庫,2014-03-06,55.27
牡丹水庫,2014-03-06,62.79
石門水庫,2014-12-26,57.16
新山水庫,2014-12-26,80.16
翡翠水庫,2014-12-26,92.4
寶山第二水庫,2014-12-26,49.53
永和山水庫,2014-12-26,53.74
明德水庫,2014-12-26,28.83
鯉魚潭水庫,2014-12-26,52.54
德基水庫,2014-12-26,70.41
石岡壩,2014-12-26,24.62
霧社水庫,2014-12-26,60.87
日月潭水庫,2014-12-26,96.93
仁義潭水庫,2014-12-26,56.15
白河水庫,2014-12-26,27.35
烏山頭水庫,2014-12-26,58.06
曾文水庫,2014-12-26,55.69
南化水庫,2014-12-26,70.76
阿公店水庫,2014-12-26,95.45
牡丹水庫,2014-12-26,65.92
石門水庫,2014-01-10,98.51
新山水庫,2014-01-10,80.39
翡翠水庫,2014-01-10,92.77
寶山第二水庫,2014-01-10,99.74
永和山水庫,2014-01-10,88.78
明德水庫,2014-01-10,89.34
鯉魚潭水庫,2014-01-10,92.45
德基水庫,2014-01-10,98.76
石岡壩,2014-01-10,21.69
霧社水庫,2014-01-10,98.01
日月潭水庫,2014-01-10,100.0
仁義潭水庫,2014-01-10,51.77
白河水庫,2014-01-10,24.17
烏山頭水庫,2014-01-10,78.39
曾文水庫,2014-01-10,60.57
南化水庫,2014-01-10,61.52
阿公店水庫,2014-01-10,83.81
牡丹水庫,2014-01-10,77.42
石門水庫,2014-01-04,98.72
新山水庫,2014-01-04,81.62
翡翠水庫,2014-01-04,94.71
寶山第二水庫,2014-01-04,99.76
永和山水庫,2014-01-04,89.2
明德水庫,2014-01-04,89.58
鯉魚潭水庫,2014-01-04,92.73
德基水庫,2014-01-04,98.5
石岡壩,2014-01-04,18.53
霧社水庫,2014-01-04,97.52
日月潭水庫,2014-01-04,100.0
仁義潭水庫,2014-01-04,53.87
烏山頭水庫,2014-01-04,65.91
曾文水庫,2014-01-04,63.48
南化水庫,2014-01-04,64.45
阿公店水庫,2014-01-04,87.12
牡丹水庫,2014-01-04,79.03
石門水庫,2014-01-05,98.93
新山水庫,2014-01-05,81.58
翡翠水庫,2014-01-05,94.37
寶山第二水庫,2014-01-05,99.64
永和山水庫,2014-01-05,89.2
明德水庫,2014-01-05,89.58
鯉魚潭水庫,2014-01-05,92.73
德基水庫,2014-01-05,97.87
石岡壩,2014-01-05,20.58
霧社水庫,2014-01-05,97.7
日月潭水庫,2014-01-05,99.36
仁義潭水庫,2014-01-05,53.48
烏山頭水庫,2014-01-05,65.22
曾文水庫,2014-01-05,63.51
南化水庫,2014-01-05,63.94
阿公店水庫,2014-01-05,86.29
石門水庫,2014-01-11,98.47
新山水庫,2014-01-11,80.06
翡翠水庫,2014-01-11,92.61
寶山第二水庫,2014-01-11,99.79
永和山水庫,2014-01-11,88.6
明德水庫,2014-01-11,89.22
鯉魚潭水庫,2014-01-11,92.45
德基水庫,2014-01-11,98.67
石岡壩,2014-01-11,21.32
霧社水庫,2014-01-11,97.89
日月潭水庫,2014-01-11,99.75
仁義潭水庫,2014-01-11,51.46
白河水庫,2014-01-11,22.86
烏山頭水庫,2014-01-11,77.42
曾文水庫,2014-01-11,60.59
南化水庫,2014-01-11,61.2
阿公店水庫,2014-01-11,83.16
牡丹水庫,2014-01-11,77.15
石門水庫,2014-12-27,56.98
新山水庫,2014-12-27,80.16
翡翠水庫,2014-12-27,92.16
寶山第二水庫,2014-12-27,49.39
永和山水庫,2014-12-27,53.39
明德水庫,2014-12-27,28.66
鯉魚潭水庫,2014-12-27,52.71
德基水庫,2014-12-27,70.56
石岡壩,2014-12-27,25.66
霧社水庫,2014-12-27,62.27
日月潭水庫,2014-12-27,97.06
仁義潭水庫,2014-12-27,55.83
白河水庫,2014-12-27,27.06
烏山頭水庫,2014-12-27,57.42
曾文水庫,2014-12-27,55.72
南化水庫,2014-12-27,70.29
阿公店水庫,2014-12-27,95.28
牡丹水庫,2014-12-27,65.53
